id;rfq_create_date;part_number;rfq_company;position_quantity
0C25557D;29.11.2023;601R33033-13;Tupak;1
DE7663B0;29.11.2023;NP139321-10;Tupak;1
0C25557D;29.11.2023;601R33033-13;Tupak;1
0C25557D;29.11.2023;NP139321-13;Tupak;1
0C25557D;29.11.2023;601R33033-21;Tupak;1
DE7663B0;29.11.2023;NP139321-12;Tupak;1
DE7663B0;29.11.2023;601R33033-14;Tupak;1
DE7663B0;29.11.2023;601R33033-14;Tupak;1
DE7663B0;29.11.2023;601R33033-22;Tupak;1
DE7663B0;29.11.2023;601R33033-14;Tupak;1
DE7663B0;29.11.2023;601R33033-28;Tupak;1
4CB7CB82;29.11.2023;149A7661-58;Smart;1
8FD50E83;29.11.2023;149A7661-57;Smart;1
1F9E3D9B;29.11.2023;149A7661-56;Smart;1
596E85AB;29.11.2023;115A2156U7;Smart;1
81668B5B;29.11.2023;980-4700-042;Yam;1
693F598B;29.11.2023;5010520-1;Yam;5
0DE32714;29.11.2023;4315542;Yam;1
C43D34AA;29.11.2023;8055515-4501;Yam;1
0D7C7B30;29.11.2023;RCF6708;Yam;1
13454626;29.11.2023;14330-350;Yam;1
13454626;29.11.2023;14330-375;Yam;1
F641395E;29.11.2023;9599-607-14562;Utah;1
639211FD;29.11.2023;396498-2;Utah;1
9b2c5744;29.11.2023;383900-1011;Utah;1
A8C8AA1E;29.11.2023;B03AA1040;Utah;2
8CC14987;29.11.2023;GM10503;Wind;1
590C9C6B;29.11.2023;G800100-3;Win;3
DCAA22BB;29.11.2023;146A8335-2;Win;10
23d026dd;29.11.2023;4395153Y00;Avt;1
28740CD6;29.11.2023;2651-278-21;BTC-J;1
FA60B464;29.11.2023;649-788-432-0;BTC-J;2
9B6795CF;29.11.2023;024147-000;Belka;2
A3EB0514;29.11.2023;5600-9C1A-Y0N;RJ;1
058BD350;29.11.2023;10800C2F;RJ;1
046F00EF;29.11.2023;GG431-2031-1;RJ;2
D91C80BC;29.11.2023;100-2010-101;RJ;1
4E596DC2;29.11.2023;266-E5542-00;RJ;1
3889F04A;29.11.2023;3962A0000K01;RJ;2
26ea70cf;29.11.2023;01N65900;RJ;1
4F952585;29.11.2023;4L83-046;RJ;4
F06BE9DE;29.11.2023;20146-0101;Siba;3
140A8080;29.11.2023;20146-0103;Siba;2
671F315A;29.11.2023;1-6312-300;Siba;4
1067A144;29.11.2023;024119-000;CZ-T;1
F1827947;29.11.2023;1151968-1;Nor;1
EFA691D7;29.11.2023;QA08720;RJ;2
44E7B8C9;30.11.2023;066-50008-0408;Nor;1
20079DD6;30.11.2023;M83248-1-123;Ira;4
FDA5A1E3;30.11.2023;QA06423-01;Ira;4
0C815F5B;30.11.2023;MS24665-155;Ira;50
1E6081AF;30.11.2023;MS24665-132;Ira;50
7552A968;30.11.2023;MS24665-304;RJ;24
0C815F5B;30.11.2023;MS24665-155;RJ;25
BFF1A2DE;30.11.2023;2LA456509-03;Siba;3
08AD1E02;30.11.2023;E63340-00;Rock Star;26
811ACC65;30.11.2023;34100005-1;Rock Star;1
1E6081AF;30.11.2023;MS24665-132;RJ;2
F7B37379;30.11.2023;S3225-905;RJ;6
536BD2AA;30.11.2023;MS24665-302;RJ;4
433AA773;30.11.2023;MS24665-134;RJ;8
8A727948;30.11.2023;3179746-1;BTC-J;4
62E71DEE;30.11.2023;61-0478-9;BTC-J;4
53FEEE2A;30.11.2023;4096T38P10;BTC-J;4
966AD8F8;30.11.2023;2612412-1A;Azr;3
DF9E6078;30.11.2023;7800000-010;Azr;1
8B548ED1;30.11.2023;8-527-03;Azr;2
D5B26D95;30.11.2023;2-1457-1;Azr;3
D5B26D95;30.11.2023;2-1457-2;Azr;3
D05215BE;30.11.2023;5500-C1A-BF23A;Belka;1
53FEEE2A;30.11.2023;4096T38P10;BTC-J;8
62E71DEE;30.11.2023;61-0478-9;BTC-J;4
8A727948;30.11.2023;3179746-1;BTC-J;4
04B8D6D2;30.11.2023;605-0034-01;Utah;3
82470F7A;30.11.2023;4082260-939;Utah;1
EFE7B8B0;30.11.2023;RD-AA1007-03;Utah;1
ECC392E5;30.11.2023;NAS1523AA4R;Utah;654
41F22254;30.11.2023;P199753;Utah;2
7A0CAA87;30.11.2023;SG8191-1;Utah;31
55CA3E47;30.11.2023;2341926-2;Utah;1
7476B398;30.11.2023;65-0294-21;Wind;1
04DC4FFF;30.11.2023;6774E010000;Yam;1
DC728BAE;30.11.2023;DK120-90;Yam;1
8C703BA9;30.11.2023;8063-214;Utah;4
FBFBD36C;30.11.2023;MS24665-153;Siba;4
2948AA46;30.11.2023;MS24665-374;Siba;12
5AF5FF12;30.11.2023;5000B;Siba;4
4256A480;30.11.2023;1263A0000-03;Ura;1
B76356F6;30.11.2023;3907130402;Ura;2
B76356F6;30.11.2023;3907130402;Ura;2
B76356F6;30.11.2023;3907130402;Ura;2
50C51DB9;30.11.2023;5-89354-3149;Smart;1
A1B3A711;30.11.2023;35EN27-4;Siba;1
536BD2AA;30.11.2023;MS24665-302;Siba;20
1A7B4F38;30.11.2023;146A8335-1;Aport;1
C4B9C82A;30.11.2023;115E1670G14;Aport;1
732AAEDD;30.11.2023;727-1213-03;Aport;1
3F3ECCEE;01.12.2023;2013-1A;Star 2;1
ECD27535;01.12.2023;1421-100;Utah;4
E2E91797;01.12.2023;B138S;Utah;4
930F2294;01.12.2023;6774G010000;Siba;2
CE0333D6;01.12.2023;QA07995;Smart;1
CE0333D6;01.12.2023;340-402-706-0;Smart;1
CE0333D6;01.12.2023;340-402-706-0;Smart;1
CE0333D6;01.12.2023;340-402-706-0;Smart;1
421D14E5;01.12.2023;142-147;Smart;1
CE0333D6;01.12.2023;340-402-706-0;Smart;1
1EBE9284;01.12.2023;M83248-1-905;Utah;8
318c99af;01.12.2023;622-6263-003;Utah;2
79051062;01.12.2023;822-1567-102;Utah;1
2d38e48b;01.12.2023;3033096-100;Win;1
E7C5CE6F;01.12.2023;155012-12-21;Win;1
54455261;01.12.2023;761574B;Yaka;1
8FD50E83;01.12.2023;149A7661-57;Win;2
268907FD;01.12.2023;P665A0001-03;Win;1
BB2C87FD;01.12.2023;39-353;Win;6
D9293EE1;01.12.2023;0871BN3-10;Win;1
D9293EE1;01.12.2023;0871BN3-10;Win;1
9B32369E;01.12.2023;65C80736-256;Utah;1
2C80A680;01.12.2023;141A6105-12;Utah;1
EE7DDC2C;01.12.2023;540-0712-2;Utah;1
1E43A3A8;01.12.2023;82C10020-1;Utah;5
F548E7E3;01.12.2023;4034559-901;Utah;2
8CE1A8FE;01.12.2023;9651-14-0005;Aport;1
951309BE;01.12.2023;0861FL1;Aport;2
53E29B8D;01.12.2023;3830351-1;777;10
17b9525e;01.12.2023;3844244-8;777;11
29a43139;01.12.2023;32A76015-14000;Siba;3
1f450863;01.12.2023;3863104-1;Rock Star;1
CB4F0DC2;01.12.2023;05N62123;Belka;1
031035FC;01.12.2023;500-12Y;Belka;1
DF9E6078;01.12.2023;7800000-010;Azr;3
3F99AF4B;01.12.2023;MS20995C32;RJ;1
3F99AF4B;01.12.2023;MS20995C32;RJ;1
F1827947;01.12.2023;1151968-1;Nor;2
A1895246;02.12.2023;3214446-4;Utah;2
1E43A3A8;02.12.2023;82C10020-1;NVT;2
54455261;02.12.2023;761574B;NVT;1
7CE7F7A6;02.12.2023;4051601-932;Utah;2
7CE7F7A6;02.12.2023;4051601-935;Utah;2
7CE7F7A6;02.12.2023;4051601-936;Utah;2
7CE7F7A6;02.12.2023;4082260-937;Utah;2
7CE7F7A6;02.12.2023;4051601-938;Utah;2
7CE7F7A6;02.12.2023;4051601-937;Utah;2
08CD9322;02.12.2023;C146440-2;Utah;3
2983D39A;02.12.2023;40678-2;Utah;9
2EFE0F60;02.12.2023;066-50008-0406;Utah;1
7C135DFF;02.12.2023;MS28034-1;Art;1
8291aeae;03.12.2023;287A6212-7;Utah;2
F317C711;03.12.2023;804-0005;Smart;4
1C17F4A8;03.12.2023;51090160-1;Aport;1
BB2EC9D9;03.12.2023;2313M-348-4;Aport;1
767d7361;03.12.2023;624018-1;Azr;1
566BFDFE;03.12.2023;MS24665-300;Rock Star;300
2DBE7A17;04.12.2023;3215618-5;Siba;1
F2197745;04.12.2023;285A1300-1;Smart;1
79123AE6;04.12.2023;762185H;Smart;1
1A7B4F38;04.12.2023;146A8335-1;Smart;5
DCAA22BB;04.12.2023;146A8335-2;Smart;5
A7330D06;04.12.2023;41F9003;Smart;1
241365B5;04.12.2023;822-1604-152;Smart;1
964F26E8;04.12.2023;822-1604-151;Smart;1
9B6795CF;04.12.2023;024147-000;Smart;2
F21ACCA1;04.12.2023;CA244-02;Smart;1
DBE6E6C8;04.12.2023;8061-532;Rock Star;1
DBE6E6C8;04.12.2023;8061-526;Rock Star;1
04DC4FFF;04.12.2023;6774E010000;Rock Star;1
04DC4FFF;04.12.2023;6774E010000;Rock Star;1
04DC4FFF;04.12.2023;6774E010000;Rock Star;1
6A510E8F;04.12.2023;1303A0000-04;Rock Star;4
656E2F5A;04.12.2023;31073-110;Rock Star;1
B5677375;04.12.2023;304300-2;Rock Star;1
E9EC4417;04.12.2023;1001246-3;Siba;1
E9EC4417;04.12.2023;1001246-3;Siba;1
15F10783;04.12.2023;820539-1;Utah;2
28CD6D1B;04.12.2023;254A1150-16;Utah;1
269D6BEF;04.12.2023;31P172-27-1;Utah;2
c9d4e8e2;04.12.2023;65C27502-5;Utah;2
2983D39A;04.12.2023;40678-2;Utah;1
ED6FCAC7;04.12.2023;31P172-35-1;Utah;5
cb6c1fa4;04.12.2023;002A0003-45;Utah;3
5C158464;04.12.2023;55-0164-1;Utah;4
00356524;04.12.2023;3604524-54;Utah;1
EF546EE1;04.12.2023;814754-1;Utah;2
E858D32A;04.12.2023;155016-20-11;Utah;1
F9604729;04.12.2023;251A1240-3;Utah;2
4CAAAE3C;04.12.2023;30128-03;Utah;1
ED6FCAC7;04.12.2023;31P172-35-1;Utah;4
55CA3E47;04.12.2023;2341926-2;Utah;1
00CC728F;04.12.2023;3289562-6;Wind;1
2DB2B893;04.12.2023;E709-01-100;Utah;2
2DB2B893;04.12.2023;E709-01-001;Utah;2
C4D66CEC;04.12.2023;102-003-11;Utah;2
B98544E8;04.12.2023;1U1150-4;Utah;1
62ACF486;04.12.2023;3810056-108;Win;1
E30167FF;04.12.2023;411N1281-4C;Utah;30
9C5E40E3;04.12.2023;188-11079-990;Utah;1
972FA18A;04.12.2023;622814-5;Utah;1
75C924B9;04.12.2023;2061-15-1;Utah;1
69908251;04.12.2023;5145-1-64;Utah;1
B1E2F95A;04.12.2023;64236-1;Ura;5
28C12FAC;04.12.2023;1266-100;Ura;2
165A4175;04.12.2023;C12850AC02;Ura;1
E66FAFF3;04.12.2023;7139M84G03;Utah;2
FC643822;04.12.2023;6773F010000;Ura;1
D66D68EB;04.12.2023;21C1-3-22;Utah;2
1934BD96;04.12.2023;315A2800-1;Utah;2
CE57B1CF;04.12.2023;340-001-038-0;777;10
AEAEE0CC;04.12.2023;QA08196;BTC-J;4
8B035FA7;04.12.2023;QA07518;BTC-J;4
59dad5aa;04.12.2023;GC331-0001-13;BTC-J;1
EF09B5CD;04.12.2023;622-5132-633;Belka;1
32F0FFC9;04.12.2023;452-0133;RJ;2
D91C80BC;04.12.2023;100-2010-101;RJ;1
6B9D0251;04.12.2023;789714-4;CZ;1
7BB21EA2;04.12.2023;GL511-1103-9;CZ;1
1F5695F7;04.12.2023;49-164-21;Ira;1
82991CC9;04.12.2023;0102AY1AF;IK;1
950FBCB8;04.12.2023;WE70721495-1;Ira;1
BB2EC9D9;04.12.2023;2313M-348-4;Aport;1
54D02F59;04.12.2023;9104A0009-02;Aport;1
1C17F4A8;04.12.2023;51090160-1;Aport;1
C512F226;04.12.2023;45-0351-4;Aport;1
1A7B4F38;04.12.2023;146A8335-1;Aport;13
B83A6182;04.12.2023;822-0990-004;Aport;1
BB2EC9D9;04.12.2023;2313M-348-4;Aport;1
7BDE28DC;04.12.2023;MC10-25-104;Aport;1
E3190D69;04.12.2023;9350127;Aport;2
DF9E6078;04.12.2023;7800000-010;Azr;1
0B388FAC;04.12.2023;4221T100-3;Belka;1
7A9839D6;05.12.2023;MS24665-88;Other;6
DD3931F9;05.12.2023;1708897;Rock Star;2
5AF5FF12;05.12.2023;5000B;Siba;1
a0b8a5a1;05.12.2023;9810;Siba;1
241365B5;05.12.2023;822-1604-152;Smart;1
964F26E8;05.12.2023;822-1604-151;Smart;1
3F99AF4B;05.12.2023;MS20995C32;Tupak;3
3F99AF4B;05.12.2023;MS20995C32;Other;1
FBFBD36C;05.12.2023;MS24665-153;Other;2
433AA773;05.12.2023;MS24665-134;Other;3
3F99AF4B;05.12.2023;MS20995C32;Other;3
7A9839D6;05.12.2023;MS24665-88;Other;4
FBFBD36C;05.12.2023;MS24665-153;Utah;263
E45FAB74;05.12.2023;7000700-961;Utah;2
55720AD3;05.12.2023;EM91-79-5;Utah;2
E7E1F54F;05.12.2023;S1820516-99;Utah;4
1b7fe9c8;05.12.2023;H3479-5;Utah;3
06C5631E;05.12.2023;21C1-3-21;Utah;2
13F4B483;05.12.2023;641121-1;Utah;5
7814B1D5;05.12.2023;RCF6709;Utah;3
A2A01BF8;05.12.2023;5-89355-87;Wind;1
28740CD6;05.12.2023;2651-278-21;Yaka;1
FB2FA3B8;05.12.2023;149A7661-53;Win;4
4CB7CB82;05.12.2023;149A7661-58;Win;2
8058017C;05.12.2023;3291186-7;Win;1
40F98E2C;05.12.2023;6355C0001-02;Win;1
D9F82B02;05.12.2023;14401-029;Yam;38
62066597;05.12.2023;1-899-29;Yaka;4
276839DA;05.12.2023;0851HT-1;Yaka;1
00E6F522;05.12.2023;P4-01-0021;Yaka;6
8058017C;05.12.2023;3291186-6;Win;1
7CE7F7A6;05.12.2023;4051601-937;Utah;1
8058017C;05.12.2023;3291186-7;Win;1
8058017C;05.12.2023;3291186-7;Win;1
2CBB2868;05.12.2023;822-5404-001;Utah;2
8B1AFAA2;05.12.2023;9000000-10310;Utah;2
C2A2C651;05.12.2023;40176-7;Utah;2
433AA773;05.12.2023;MS24665-134;Tupak-T;56
1E6081AF;05.12.2023;MS24665-132;Tupak-T;12
A90E8BBE;05.12.2023;NAS1612-6;Tupak-T;4
536BD2AA;05.12.2023;MS24665-302;Tupak-T;10
566BFDFE;05.12.2023;MS24665-300;Tupak-T;2
7A9839D6;05.12.2023;MS24665-88;Tupak;6
801BD05E;05.12.2023;69-47827-11;Utah;1
842BAC57;05.12.2023;65-2346-5;Utah;5
4625550E;05.12.2023;A3-1092;Utah;4
395D21F4;05.12.2023;65-73978-23;Utah;6
ECD27535;05.12.2023;1421-100;Utah;2
956299C9;05.12.2023;398116-1-1;Utah;3
708222D8;05.12.2023;1FA14012-8;Utah;1
DB73E061;05.12.2023;7003360-946;Utah;2
165A4175;05.12.2023;C12850AC02;Ura;1
7A9839D6;05.12.2023;MS24665-88;Tupak-T;26
99A0D5E9;05.12.2023;118736-12;Utah;4
f08ef799;05.12.2023;325-029-908-0;Utah;3
16123269;05.12.2023;3520-0579-01;Aport;5
c783d7da;05.12.2023;3530-0121-01;Aport;2
50C51DB9;05.12.2023;5-89354-3149;ALR;1
C6060638;05.12.2023;4-60007H883-00;777;1
FF218EB6;05.12.2023;35A08-101;777;5
536BD2AA;05.12.2023;MS24665-302;777;8
CBC140B2;05.12.2023;398908-5;ALR;1
e10120ad;05.12.2023;398908-3;ALR;1
CBC140B2;05.12.2023;398908-5;ALR;1
7A9839D6;05.12.2023;MS24665-88;Other;27
FBFBD36C;05.12.2023;MS24665-153;Other;4
536BD2AA;05.12.2023;MS24665-302;Other;4
7552A968;05.12.2023;MS24665-304;Other;1
1E6081AF;05.12.2023;MS24665-132;Other;3
433AA773;05.12.2023;MS24665-134;Other;35
3F99AF4B;05.12.2023;MS20995C32;Other;1
7A9839D6;05.12.2023;MS24665-88;Other;12
7D34EBBA;05.12.2023;2100-2045-22;AvSer;1
D7A84AA2;05.12.2023;F74298-3;Aport;1
472A375C;05.12.2023;21435-00;BR;1
5E2F0496;05.12.2023;3552AAADAACXCD;CZ;1
13454626;05.12.2023;14330-350;CZ;1
13454626;05.12.2023;14330-375;CZ;1
770CEA48;06.12.2023;NH25216-1;Ura;4
770CEA48;06.12.2023;NH25216-1;Ura;4
770CEA48;06.12.2023;NH25216-1;Ura;4
DBA32603;06.12.2023;70646A010001;Ura;1
F3ED4B0A;06.12.2023;30-0909-201;Utah;2
B3144A59;06.12.2023;S67-1575-133;Utah;2
57975B50;06.12.2023;600700-00-501;Rock Star;2
57975B50;06.12.2023;600700-00-501;Rock Star;2
A8AFFA86;06.12.2023;PPC1200-00;Smart;3
96EEC38B;06.12.2023;30-0837-5;Utah;1
C401D4FA;06.12.2023;S5791203100700;Utah;3
C401D4FA;06.12.2023;S5791203101100;Utah;3
C401D4FA;06.12.2023;S5791203100700;Utah;3
2EFE0F60;06.12.2023;066-50008-0406;Utah;1
D9CBB2D5;06.12.2023;7003110-912;Utah;5
d6b04d22;06.12.2023;E42085;Utah;1
C401D4FA;06.12.2023;S5791203100300;Utah;3
2EFE0F60;06.12.2023;066-50008-0406;Utah;2
A2A9109A;06.12.2023;3079014-01;Utah;5
1E47BCCE;06.12.2023;103-003-2;Utah;4
220A53EC;06.12.2023;9059110-1;Win;2
D448F755;06.12.2023;273A2101-101;Wind;1
127C6E14;06.12.2023;141A4800-1;Win;2
220A53EC;06.12.2023;9059110-1;Win;2
220A53EC;06.12.2023;1853M13P01;Win;2
98501445;06.12.2023;R5303M1;Win;2
2ADDCB6A;06.12.2023;R5303M1-1;Win;2
AA65C102;06.12.2023;500720-1U;Utah;7
69EF3522;06.12.2023;822-0761-001;Utah;1
63EF30E6;06.12.2023;7517900-10020;Utah;1
dd982c61;06.12.2023;APS40-1;Utah;1
B21DBB01;06.12.2023;MC10-04-110;Utah;3
033859AF;06.12.2023;E57A000-00-000;Utah;5
C8C7AF59;06.12.2023;9651-35-0002;Utah;2
AD69D068;06.12.2023;965-1690-055;Utah;1
1A0228EE;06.12.2023;940-0351-001;Utah;1
8AAFE62F;06.12.2023;1173T12;ALR;1
66E13168;06.12.2023;1173T11-1;ALR;2
66E13168;06.12.2023;572756-1;ALR;2
8AAFE62F;06.12.2023;572757-1;ALR;1
8AAFE62F;06.12.2023;1173T12-1;ALR;1
8AAFE62F;06.12.2023;572757-1;ALR;1
f0881c09;06.12.2023;4005-1-011-9006;777;10
7552A968;06.12.2023;MS24665-304;777;20
ED80967E;06.12.2023;CA243-02;Aport;1
E858D32A;06.12.2023;155016-20-11;Aport;2
3A4ECCE8;06.12.2023;3876227-2;Belka;1
A1895246;06.12.2023;3214446-4;Belka;1
21950F6A;06.12.2023;2-8020-6;Nor;1
038a12b3;06.12.2023;2-8020-29;Nor;1
21950F6A;06.12.2023;2-8020-29;Nor;1
E9EC4417;06.12.2023;1001246-3;Belka;1
433AA773;06.12.2023;MS24665-134;RJ;1
6cb40813;06.12.2023;4100062-001;AvSer;1
6cb40813;06.12.2023;4100062-001;AvSer;1
9F12C435;07.12.2023;305766-1;Smart;5
1d0ab0ad;07.12.2023;3876132-12;Smart;2
C2CA6175;07.12.2023;AE71442E;SkyAero;4
4E596DC2;07.12.2023;266E5542-00;Rock Star;1
59dad5aa;07.12.2023;GC331-0001-13;Luk;1
2726B7CE;07.12.2023;NAS1149C0332R;KAP;8
AB976123;07.12.2023;3202222-1;Win;2
900F6C8D;07.12.2023;83000-05604;Utah;2
D2134F6C;07.12.2023;67-2906-002;Win;1
A8AFFA86;07.12.2023;PPC1200-00;Yam;1
6D870E89;07.12.2023;790425A6;Ura;1
28437BB4;07.12.2023;2341924-2;Utah;5
8C703BA9;07.12.2023;8063-214;Utah;4
715828E9;07.12.2023;114-174;Utah;1
B0B1F8A1;07.12.2023;7370611-620;Utah;7
135265E8;07.12.2023;28B545-9;Utah;1
3A8435C0;07.12.2023;292-25;Utah;1
60982667;07.12.2023;815470-2;Utah;1
1cf7143d;07.12.2023;1864M90P04;ALR;1
951309BE;07.12.2023;0861FL1;ALR;1
276839DA;07.12.2023;0851HT1;ALR;1
33E20372;07.12.2023;396800-12;777;1
B5A37432;07.12.2023;3880938-1;777;80
127C6E14;07.12.2023;141A4800-1;Belka;1
671F315A;07.12.2023;1-6312-300;Belka;2
2948AA46;07.12.2023;MS24665-374;CZ-T;10
2726B7CE;07.12.2023;NAS1149C0332R;CZ-T;10
1C418D29;07.12.2023;NAS1149C0363R;CZ-T;10
D19E628C;07.12.2023;E71740-00;Belka;41
422101B4;07.12.2023;285W0024-1B;Aport;2
A6EB5535;08.12.2023;9043185-13;Utah;3
CCDF23AC;08.12.2023;109486-6-1;Utah;1
A8887A24;08.12.2023;12D1010;Utah;2
0211ff20;08.12.2023;HS140-3;Utah;2
38549288;08.12.2023;5E2675-15;Utah;1
B383CC0A;08.12.2023;24E507040G04;Utah;3
62ACF486;08.12.2023;3810056-109;Utah;3
CA7943EB;08.12.2023;442653;Utah;2
887A2C78;08.12.2023;129694-2;Utah;3
A1895246;08.12.2023;3214446-4;Utah;15
574F59BA;08.12.2023;3214958-2;Utah;2
BDF4A702;08.12.2023;3617750-1;Utah;15
448d3e22;08.12.2023;M30903871;Utah;5
C5052B88;08.12.2023;773289-15;Utah;1
BDDCB073;08.12.2023;AR9030-3D3D492;Utah;1
C40CE88F;08.12.2023;E71720-00;Utah;13
EF546EE1;08.12.2023;814754-1;Utah;1
9ADCD153;08.12.2023;799801-4;Utah;1
28CD6D1B;08.12.2023;254A1150-16;Utah;1
C2A2C651;08.12.2023;40176-7;Utah;10
c9d4e8e2;08.12.2023;65C27502-5;Utah;2
7814B1D5;08.12.2023;RCF6709;Utah;1
60982667;08.12.2023;815470-2;Utah;1
66507185;08.12.2023;S67-2002-18;Wind;1
E45FAB74;08.12.2023;7000700-961;Utah;3
41D4C0AA;08.12.2023;930-2000-010;Utah;1
401be943;08.12.2023;2042M67P02;Utah;1
9BA8F44F;08.12.2023;325-045-301-0;Utah;3
BB92794B;08.12.2023;69-37314-81;Utah;2
A8C8AA1E;08.12.2023;B03AA1040;Utah;9
8897188A;08.12.2023;21SN41-52;Utah;6
B89700E1;08.12.2023;NP158815-101;Utah;1
E66FAFF3;08.12.2023;7139M84G03;Utah;1
A73936E4;08.12.2023;160564-2;Utah;2
C2C7BDA3;08.12.2023;30903872;Utah;6
84E2B0BC;08.12.2023;9000421-3;Siba;2
5E2F0496;08.12.2023;3552AAADAACXCD;Siba;10
9B32369E;08.12.2023;65C80736-256;Utah;5
EF09B5CD;08.12.2023;622-5132-633;Utah;2
33FB76DB;08.12.2023;822-1821-002;Utah;1
6AF3DB1B;08.12.2023;64236-3;Ura;10
B1E2F95A;08.12.2023;64236-1;Ura;10
7A0CAA87;08.12.2023;SG8191-1;Aport;340
FDA5A1E3;08.12.2023;QA06423-01;777;1
7A9839D6;08.12.2023;MS24665-88;777;48
EFA691D7;08.12.2023;QA08720;777;22
FE77E673;08.12.2023;S8990-606;777;15
8691C25A;08.12.2023;810-2042/K;777;1
7552A968;08.12.2023;MS24665-304;777;19
1E6081AF;08.12.2023;MS24665-132;777;101
9C948C5B;08.12.2023;A0696Y;Aport;4
B72ED7EF;08.12.2023;A0696;Aport;4
0C815F5B;08.12.2023;MS24665-155;Aport;269
4E596DC2;08.12.2023;266E5542-00;CZ-T;2
DC728BAE;08.12.2023;DK120/90;CZ-T;2
2427645E;08.12.2023;1853M33P06;Nor;1
98501445;08.12.2023;R5303M1;Nor;1
F21151E4;08.12.2023;7014664-902;Luk;3
D82185D4;08.12.2023;MLD20-508;CZ-T;1
67DB7990;08.12.2023;822-1588-101;Aport;1
37273B51;08.12.2023;242057-3;Belka;1
FBFBD36C;08.12.2023;MS24665-153;Belka;25
D230E108;08.12.2023;MS21043-3;Aport;174
D5A0D428;08.12.2023;67600014-1;Aport;1
00E6F522;08.12.2023;P4-01-0021;Aport;457
1EBE9284;08.12.2023;M83248-1-905;Aport;905
7552A968;08.12.2023;MS24665-304;Aport;19
1E6081AF;08.12.2023;MS24665-132;Aport;101
02BA692D;08.12.2023;305766-4;Aport;15
FAEB8EBE;08.12.2023;071-50026-0400;Aport;3
FE77E673;08.12.2023;S8990-606;Aport;15
FDA5A1E3;08.12.2023;QA06423-01;Aport;1
EFA691D7;08.12.2023;QA08720;Aport;22
7A9839D6;08.12.2023;MS24665-88;Aport;48
D967DB05;09.12.2023;802170-12;Utah;1
7E71B4DB;09.12.2023;342B050000;Rock Star;1
A8AFFA86;09.12.2023;PPC1200-00;Smart;1
75C924B9;09.12.2023;2061-15-1;Utah;1
e12410bb;09.12.2023;522782;Utah;2
904ADD54;09.12.2023;S274A102-13;Win;5
D9DDE760;09.12.2023;26-420;Win;2
54455261;09.12.2023;761574B;Wind;2
CF2D4D32;09.12.2023;AR4714-11;Rock Star;1
CBC140B2;09.12.2023;398908-5;Aport;1
435A7A1C;09.12.2023;273A3610-4;777;1
C6E3AE50;09.12.2023;501-1657-02;Nor;1
4CEFC6E8;09.12.2023;541674-4;IK;1
D7A84AA2;09.12.2023;F74298-3;Aport;1
7C135DFF;10.12.2023;MS28034-1;Smart;1
72CF1BEF;10.12.2023;AS1591-10-0232A;Smart;5
63C2274E;10.12.2023;AS1591-10-0260A;Smart;3
4AC770EC;10.12.2023;5000-1-02A2396;Utah;1
7AFF4D4D;10.12.2023;107484-7;Utah;3
0A57B638;10.12.2023;17008-111;Yam;1
EBC52966;10.12.2023;897776-01;Yam;2
4E596DC2;10.12.2023;266E5542-00;Yam;1
6F4BDC48;10.12.2023;20499004;Yam;2
0D2B7CAD;10.12.2023;E28180-20-0006;Yam;1
05912C93;10.12.2023;MF10-08-01;Yam;2
9CADC39C;10.12.2023;141A6075-3;Utah;2
3F3ECCEE;10.12.2023;2013-1A;Azr;5
C6BDE16A;10.12.2023;107492-6;Nor;1
C6BDE16A;10.12.2023;107492-6;Nor;1
C6BDE16A;10.12.2023;107492-6;Nor;1
C6BDE16A;10.12.2023;107492-6;Nor;1
C6BDE16A;10.12.2023;107492-6;Nor;1
435A7A1C;10.12.2023;273A3610-4;777;2
94956C27;10.12.2023;11-841193-4;ALR;1
1E5C5B05;10.12.2023;568-1-27202-05R;Rock Star;1
1E5C5B05;10.12.2023;568-1-27202-05R;Rock Star;1
1E5C5B05;10.12.2023;568-1-27202-05R;Rock Star;1
1E5C5B05;10.12.2023;568-1-27202-05R;Rock Star;1
1E5C5B05;10.12.2023;568-1-27202-05R;Rock Star;1
1E5C5B05;10.12.2023;568-1-27202-007;Rock Star;1
435A7A1C;10.12.2023;273A3610-4;Siba;1
9BA8F44F;10.12.2023;325-045-301-0;Nor;1
1A5B8653;11.12.2023;GX473-0126-1;Tupak;1
AF86239E;11.12.2023;3214552-5;Nor;1
D7A84AA2;11.12.2023;F74298-3;Ishak;2
5156A398;11.12.2023;PE915047-3;Jetix;1
ACD5780E;11.12.2023;F-74298-3;Ishak;2
D7A84AA2;11.12.2023;F74298-3;Ishak;2
D7A84AA2;11.12.2023;F74298-3;Ishak;2
01652BE9;11.12.2023;109804-7;Seva Style;1
462C7D46;11.12.2023;2060017-103;Siba;1
C8E7389C;11.12.2023;C20626200;Siba;10
BB2C87FD;11.12.2023;39-353;Siba;1
E676BBD4;11.12.2023;11-0322-9;Utah;1
44E397EA;11.12.2023;185A1621-114;Utah;3
24840B6E;11.12.2023;155012-73-20;Utah;1
422101B4;11.12.2023;285W0024-1B;Win;1
7c4481f8;11.12.2023;3876225-2;Ura;1
7c4481f8;11.12.2023;3876225-2;Ura;2
13C7DF45;11.12.2023;4-60000H883-00;Ura;2
3A4ECCE8;11.12.2023;3876227-2;Ura;1
